,unique_id_l,Match_Weight_List_Agg,Match_Probability_List_Agg,Full Address list_agg,Account_Number_List_Agg,Account_Name_List_Agg,Premises_Activity_List_Agg,Local_Authority_List_Agg,unique_id_r_List_Agg,unique_id_r,unique_id_r_1,unique_id_r_2,unique_id_r_3,unique_id_r_4,unique_id_r_5,Custom
227,"362036202098BandaiNamcoAmusementEuropeLimitedFamilyEntertainmentCentreGreatYarmouthBoroughCouncilHaven,OasisArcade,WildDuckHolidayParkHowardsCommon,BeltonGREATYARMOUTHNR319NENR31",MW: 29.83352179707409 / MW: 28.43705721596424,MP: 0.9999999989547624 / MP: 0.9999999972483524,"WILD DUCK HOLIDAY PARK, HOWARDS COMMON BELTON, GREAT YARMOUTH, NR31 9NE / WILD DUCK HOLIDAY PARK, HOWARDS COMMON BELTON, GREAT YARMOUTH, NR31 9NE",AN: 2098 / AN: 2098,Bandai Namco Amusement Europe Limited / Bandai Namco Amusement Europe Limited,Family Entertainment Centre / Adult Gaming Centre,Great Yarmouth Borough Council / Great Yarmouth Borough Council,"773077302098BandaiNamcoAmusementEuropeLimitedFamilyEntertainmentCentreGreatYarmouthBoroughCouncilWildDuckHolidayParkHowardsCommon,BeltonGREATYARMOUTHNR319NENR31 / 772977292098BandaiNamcoAmusementEuropeLimitedAdultGamingCentreGreatYarmouthBoroughCouncilWildDuckHolidayParkHowardsCommon,BeltonGREATYARMOUTHNR319NENR31","773077302098BandaiNamcoAmusementEuropeLimitedFamilyEntertainmentCentreGreatYarmouthBoroughCouncilWildDuckHolidayParkHowardsCommon,BeltonGREATYARMOUTHNR319NENR31","772977292098BandaiNamcoAmusementEuropeLimitedAdultGamingCentreGreatYarmouthBoroughCouncilWildDuckHolidayParkHowardsCommon,BeltonGREATYARMOUTHNR319NENR31",,,,,merge and remove
228,"3623621058DoneBrothers(CashBetting)LimitedBettingShopSandwellMetropolitanBoroughCouncilBetfredUnit1,46-50GreatBridgeTIPTONDY47EWDY4",MW: 23.85110051395393,MP: 0.9999999339149402,"PLAYLAND, UNIT 1 46-50 GREAT BRIDGE, TIPTON, DY4 7EW",AN: 2635,Playland Holdings Limited,Adult Gaming Centre,Sandwell Metropolitan Borough Council,"693069302635PlaylandHoldingsLimitedAdultGamingCentreSandwellMetropolitanBoroughCouncilPlaylandUnit1,46-50GreatBridgeTIPTONDY47EWDY4","693069302635PlaylandHoldingsLimitedAdultGamingCentreSandwellMetropolitanBoroughCouncilPlaylandUnit1,46-50GreatBridgeTIPTONDY47EWDY4",,,,,,
229,36293629913SeashoreEnterprises(Porthcawl)LimitedFamilyEntertainmentCentreBridgendCountyBoroughCouncilHiTideInnMackworthRoadPORTHCAWLCF365BTCF36,MW: 31.80578393073608,MP: 0.999999999733618,"HI TIDE INN, MACKWORTH ROAD, PORTHCAWL, CF36 5BT",AN: 913,Seashore Enterprises (Porthcawl) Limited,Adult Gaming Centre,Bridgend County Borough Council,36303630913SeashoreEnterprises(Porthcawl)LimitedAdultGamingCentreBridgendCountyBoroughCouncilHiTideInnMackworthRoadPORTHCAWLCF365BTCF36,36303630913SeashoreEnterprises(Porthcawl)LimitedAdultGamingCentreBridgendCountyBoroughCouncilHiTideInnMackworthRoadPORTHCAWLCF365BTCF36,,,,,,
230,"363436342010BraddicksLeisureLimitedAdultGamingCentreTorridgeDistrictCouncilHo!BartsAmusementsGolfLinksRoad,WestwardHoBIDEFORDEX391LHEX39",MW: 31.80578393073608,MP: 0.999999999733618,"HO!BARTS AMUSEMENTS, GOLF LINKS ROAD WESTWARD HO, BIDEFORD, EX39 1LH",AN: 2010,Braddicks Leisure Limited,Family Entertainment Centre,Torridge District Council,"363536352010BraddicksLeisureLimitedFamilyEntertainmentCentreTorridgeDistrictCouncilHo!BartsAmusementsGolfLinksroad,WestwardHoBIDEFORDEX391LHEX39","363536352010BraddicksLeisureLimitedFamilyEntertainmentCentreTorridgeDistrictCouncilHo!BartsAmusementsGolfLinksroad,WestwardHoBIDEFORDEX391LHEX39",,,,,,
231,"364736472098BandaiNamcoAmusementEuropeLimitedFamilyEntertainmentCentreGreatYarmouthBoroughCouncilHoptonHolidayVillageWarrenRoad,HoptonGREATYARMOUTHNR319BWNR31",MW: 31.80578393073608,MP: 0.999999999733618,"HOPTON HOLIDAY VILLAGE, WARREN ROAD HOPTON, GREAT YARMOUTH, NR31 9BW",AN: 2098,Bandai Namco Amusement Europe Limited,Adult Gaming Centre,Great Yarmouth Borough Council,"364836482098BandaiNamcoAmusementEuropeLimitedAdultGamingCentreGreatYarmouthBoroughCouncilHoptonHolidayVillageWarrenRoad,HoptonGREATYARMOUTHNR319BWNR31","364836482098BandaiNamcoAmusementEuropeLimitedAdultGamingCentreGreatYarmouthBoroughCouncilHoptonHolidayVillageWarrenRoad,HoptonGREATYARMOUTHNR319BWNR31",,,,,,
232,"366236621090InspiredGaming(UK)LimitedFamilyEntertainmentCentreHastingsBoroughCouncilInspiredGaming(UK)LimitedSaxonCentre,CombeHavenHolidayParkLtd,HarleyShuteRoadST.LEONARDS-ON-SEATN388BZTN38",MW: 21.96669784310152,MP: 0.9999997560139828,"INSPIRED GAMING (UK) LIMITED, FUNWORKS COMBE HAVEN HOLIDAY PARK LTD HARLEY SHUTE ROAD, ST. LEONARDS-ON-SEA, TN38 8BZ",AN: 1090,Inspired Gaming (UK) Limited,Family Entertainment Centre,Hastings Borough Council,"367536751090InspiredGaming(UK)LimitedFamilyEntertainmentCentreHastingsBoroughCouncilInspiredGaming(UK)LimitedFunworks,CombeHavenHolidayParkLtd,HarleyShuteRoadST.LEONARDS-ON-SEATN388BZTN38","367536751090InspiredGaming(UK)LimitedFamilyEntertainmentCentreHastingsBoroughCouncilInspiredGaming(UK)LimitedFunworks,CombeHavenHolidayParkLtd,HarleyShuteRoadST.LEONARDS-ON-SEATN388BZTN38",,,,,,
233,366936691090InspiredGaming(UK)LimitedAdultGamingCentreScarboroughBoroughCouncilInspiredGaming(UK)LimitedGristhorpeFILEYYO149PUYO14,MW: 21.96669784310152,MP: 0.9999997560139828,"INSPIRED GAMING (UK) LIMITED, BLUE DOLPHIN HOLIDAY PARK (FUNWORKS) GRISTHORPE BAY, FILEY, YO14 9PU",AN: 1090,Inspired Gaming (UK) Limited,Adult Gaming Centre,Scarborough Borough Council,"370437041090InspiredGaming(UK)LimitedAdultGamingCentreScarboroughBoroughCouncilInspiredGaming(UK)LimitedBlueDolphinHolidayPark,(Funworks)GristhorpeBayFILEYYO149PUYO14","370437041090InspiredGaming(UK)LimitedAdultGamingCentreScarboroughBoroughCouncilInspiredGaming(UK)LimitedBlueDolphinHolidayPark,(Funworks)GristhorpeBayFILEYYO149PUYO14",,,,,,
234,"367036701090InspiredGaming(UK)LimitedAdultGamingCentreCheshireWestandChesterCouncilInspiredGaming(UK)LimitedChesterServiceArea,M56Junction14,EltonCHESTERCH24QZCH2",MW: 25.24756509506378,MP: 0.9999999748970028,"ROADCHEF, CHESTER SERVICE AREA M56 JUNCTION 14 ELTON, CHESTER, CH2 4QZ",AN: 6747,Roadchef Limited,Adult Gaming Centre,Cheshire West and Chester Council,"724472446747RoadchefLimitedAdultGamingCentreCheshireWestandChesterCouncilRoadchefChesterServiceArea,M56Junction14,EltonCHESTERCH24QZCH2","724472446747RoadchefLimitedAdultGamingCentreCheshireWestandChesterCouncilRoadchefChesterServiceArea,M56Junction14,EltonCHESTERCH24QZCH2",,,,,,
235,"367336731090InspiredGaming(UK)LimitedFamilyEntertainmentCentreTendringDistrictCouncilInspiredGaming(UK)LimitedOrchardHolidayPark,TowerEstate,PointClearBayCLACTON-ON-SEACO168NGCO16",MW: 31.80578393073608,MP: 0.999999999733618,"INSPIRED GAMING (UK) LIMITED, ORCHARD HOLIDAY PARK TOWER ESTATE POINT CLEAR BAY, CLACTON-ON-SEA, CO16 8NG",AN: 1090,Inspired Gaming (UK) Limited,Adult Gaming Centre,Tendring District Council,"368136811090InspiredGaming(UK)LimitedAdultGamingCentreTendringDistrictCouncilInspiredGaming(UK)LimitedOrchardHolidayPark,TowerEstate,PointClearBayCLACTON-ON-SEACO168NGCO16","368136811090InspiredGaming(UK)LimitedAdultGamingCentreTendringDistrictCouncilInspiredGaming(UK)LimitedOrchardHolidayPark,TowerEstate,PointClearBayCLACTON-ON-SEACO168NGCO16",,,,,,
236,"368436841090InspiredGaming(UK)LimitedAdultGamingCentreEastLindseyDistrictCouncilInspiredGaming(UK)LimitedFuncoastWorldFunworks2(AGC),Butlins,RomanBank,IngoldmellsSKEGNESSPE251NJPE25",MW: 21.96669784310152,MP: 0.9999997560139828,"INSPIRED GAMING (UK) LIMITED, FUNWORKS 1 (AGC) BUTLINS  ROMAN BANK INGOLDMELLS, SKEGNESS, PE25 1NJ",AN: 1090,Inspired Gaming (UK) Limited,Adult Gaming Centre,East Lindsey District Council,"368536851090InspiredGaming(UK)LimitedAdultGamingCentreEastLindseyDistrictCouncilInspiredGaming(UK)LimitedFunworks1(AGC),Butlins,RomanBank,IngoldmellsSKEGNESSPE251NJPE25","368536851090InspiredGaming(UK)LimitedAdultGamingCentreEastLindseyDistrictCouncilInspiredGaming(UK)LimitedFunworks1(AGC),Butlins,RomanBank,IngoldmellsSKEGNESSPE251NJPE25",,,,,,
237,"368636861090InspiredGaming(UK)LimitedFamilyEntertainmentCentreArunDistrictCouncilInspiredGaming(UK)LimitedChurchFarmHolidayVillage,ChurchLane,PaghamBOGNORREGISPO214NRPO21",MW: 23.85110051395393,MP: 0.9999999339149402,"NAMCO OPERATIONS EUROPE LIMITED, CHURCH FARM HOLIDAY VILLAGE CHURCH LANE PAGHAM, BOGNOR REGIS, PO21 4NR",AN: 2098,Bandai Namco Amusement Europe Limited,Adult Gaming Centre,Arun District Council,"636463642098BandaiNamcoAmusementEuropeLimitedAdultGamingCentreArunDistrictCouncilNamcoOperationsEuropeLimitedChurchFarmHolidayVillage,ChurchLane,PaghamBOGNORREGISPO214NRPO21","636463642098BandaiNamcoAmusementEuropeLimitedAdultGamingCentreArunDistrictCouncilNamcoOperationsEuropeLimitedChurchFarmHolidayVillage,ChurchLane,PaghamBOGNORREGISPO214NRPO21",,,,,,
238,"369136911090InspiredGaming(UK)LimitedAdultGamingCentreStaffordBoroughCouncilInspiredGaming(UK)LimitedM6Southbound,StaffordMotorwayServiceAreaSTONEST150XEST15",MW: 25.24756509506378,MP: 0.9999999748970028,"ROADCHEF, M6 SOUTHBOUND STAFFORD MOTORWAY SERVICE AREA, STONE, ST15 0XE",AN: 6747,Roadchef Limited,Adult Gaming Centre,Stafford Borough Council,"725072506747RoadchefLimitedAdultGamingCentreStaffordBoroughCouncilRoadchefM6Southbound,StaffordMotorwayServiceAreaSTONEST150XEST15","725072506747RoadchefLimitedAdultGamingCentreStaffordBoroughCouncilRoadchefM6Southbound,StaffordMotorwayServiceAreaSTONEST150XEST15",,,,,,
239,"369236921090InspiredGaming(UK)LimitedAdultGamingCentreLondonBoroughofHillingdonInspiredGaming(UK)LimitedVoyagerSlots,LandsideArrivals,TerminalThree,LondonHeathrowAirportHOUNSLOWTW61QGTW6",MW: 21.96669784310152,MP: 0.9999997560139828,"INSPIRED GAMING (UK) LIMITED, VOYAGER SLOTS DEPARTURES TERMINAL THREE LONDON HEATHROW AIRPORT, HOUNSLOW, TW6 1QG",AN: 1090,Inspired Gaming (UK) Limited,Adult Gaming Centre,London Borough of Hillingdon,"369436941090InspiredGaming(UK)LimitedAdultGamingCentreLondonBoroughofHillingdonInspiredGaming(UK)LimitedVoyagerSlots,Departures,TerminalThree,LondonHeathrowAirportHOUNSLOWTW61QGTW6","369436941090InspiredGaming(UK)LimitedAdultGamingCentreLondonBoroughofHillingdonInspiredGaming(UK)LimitedVoyagerSlots,Departures,TerminalThree,LondonHeathrowAirportHOUNSLOWTW61QGTW6",,,,,,
240,"369336931090InspiredGaming(UK)LimitedFamilyEntertainmentCentreArunDistrictCouncilInspiredGaming(UK)LimitedButlinsSkylineLtd,UpperBognorRoadBOGNORREGISPO211JJPO21",MW: 21.96669784310152,MP: 0.9999997560139828,"INSPIRED GAMING (UK) LIMITED, BUTLINS-BIG MONEY BUTLINS SKYLINE LTD UPPER BOGNOR ROAD, BOGNOR REGIS, PO21 1JJ",AN: 1090,Inspired Gaming (UK) Limited,Family Entertainment Centre,Arun District Council,"369536951090InspiredGaming(UK)LimitedFamilyEntertainmentCentreArunDistrictCouncilInspiredGaming(UK)LimitedButlins-BigMoney,ButlinsSkylineLtd,UpperBognorRoadBOGNORREGISPO211JJPO21","369536951090InspiredGaming(UK)LimitedFamilyEntertainmentCentreArunDistrictCouncilInspiredGaming(UK)LimitedButlins-BigMoney,ButlinsSkylineLtd,UpperBognorRoadBOGNORREGISPO211JJPO21",,,,,,
241,"369936991090InspiredGaming(UK)LimitedAdultGamingCentreWinchesterCityCouncilInspiredGaming(UK)LimitedRoadchef,WinchesterServicesSouthBoundM3MotorwayWINCHESTERSO211PPSO21",MW: 21.96669784310152,MP: 0.9999997560139828,"INSPIRED GAMING (UK) LIMITED, WINCHESTER SERVICES NORTH BOUND M3 MOTORWAY, WINCHESTER, SO21 1PP",AN: 1090,Inspired Gaming (UK) Limited,Adult Gaming Centre,Winchester City Council,370637061090InspiredGaming(UK)LimitedAdultGamingCentreWinchesterCityCouncilInspiredGaming(UK)LimitedWinchesterServicesNorthBoundM3MotorwayWINCHESTERSO211PPSO21,370637061090InspiredGaming(UK)LimitedAdultGamingCentreWinchesterCityCouncilInspiredGaming(UK)LimitedWinchesterServicesNorthBoundM3MotorwayWINCHESTERSO211PPSO21,,,,,,
242,371137111527JESheeranAmusementArcadesLimitedAdultGamingCentreSouthLanarkshireCouncilJESheeranAmusementArcadesLimited15/18TownheadStreetHAMILTONML37BQML3,MW: 31.80578393073608,MP: 0.999999999733618,"J E SHEERAN AMUSEMENT ARCADES LIMITED, 15-18 TOWNHEAD STREET, HAMILTON, ML3 7BQ",AN: 1527,J E Sheeran Amusement Arcades Limited,Family Entertainment Centre,South Lanarkshire Council,371237121527JESheeranAmusementArcadesLimitedFamilyEntertainmentCentreSouthLanarkshireCouncilJESheeranAmusementArcadesLimited15/18TownheadStreetHAMILTONML37BQML3,371237121527JESheeranAmusementArcadesLimitedFamilyEntertainmentCentreSouthLanarkshireCouncilJESheeranAmusementArcadesLimited15/18TownheadStreetHAMILTONML37BQML3,,,,,,
243,372137213423JNoble&SonsLimitedAdultGamingCentreDurhamCountyCouncilJNoble&SonsLimited13YodenWayPETERLEESR81BPSR8,MW: 22.234334165589555,MP: 0.999999797325834,"QUICKSILVER, 3 YODEN WAY, PETERLEE, SR8 1BP",AN: 1191,Talarius Limited,Adult Gaming Centre,Durham County Council,703370331191TalariusLimitedAdultGamingCentreDurhamCountyCouncilQuicksilver3YodenWayPETERLEESR81BPSR8,703370331191TalariusLimitedAdultGamingCentreDurhamCountyCouncilQuicksilver3YodenWayPETERLEESR81BPSR8,,,,,,
244,372237223423JNoble&SonsLimitedBettingShopGatesheadMetropolitanBoroughCouncilJNoble&SonsLimited235HighStreetGATESHEADNE81ASNE8,MW: 28.43705721596424,MP: 0.9999999972483524,"NOBLES AMUSEMENTS, 235 HIGH STREET, GATESHEAD, NE8 1AS",AN: 3423,J Noble & Sons Limited,Bingo,Gateshead Metropolitan Borough Council,638263823423JNoble&SonsLimitedBingoGatesheadMetropolitanBoroughCouncilNoblesAmusements235HighStreetGATESHEADNE81ASNE8,638263823423JNoble&SonsLimitedBingoGatesheadMetropolitanBoroughCouncilNoblesAmusements235HighStreetGATESHEADNE81ASNE8,,,,,,
245,372837283423JNoble&SonsLimitedAdultGamingCentreEastRidingofYorkshireCouncilJNoble&SonsLimited29-31EsplanadeBRIDLINGTONYO152PBYO15,MW: 22.234334165589555 / MW: 21.96669784310152 / MW: 21.96669784310152 / MW: 21.96669784310152 / MW: 21.96669784310152,MP: 0.999999797325834 / MP: 0.9999997560139828 / MP: 0.9999997560139828 / MP: 0.9999997560139828 / MP: 0.9999997560139828,"WILSONS AMUSEMENTS, 29-33 ESPLANADE, BRIDLINGTON, YO15 2PB / J NOBLE AND SONS LIMITED, STARBURST-AGC 3 THE FORUM 21-25 ESPLANADE, BRIDLINGTON, YO15 2PB / J NOBLE AND SONS LIMITED, SLOTS OF FUN-AGC 1 THE FORUM 21-25 ESPLANADE, BRIDLINGTON, YO15 2PB / J NOBLE AND SONS LIMITED, CORRIGANS-AGC 2 THE FORUM 21-25 ESPLANADE, BRIDLINGTON, YO15 2PB / J NOBLE AND SONS LIMITED, ESPLANADE AGC 5 21-25 ESPLANADE, BRIDLINGTON, YO15 2PB",AN: 1303 / AN: 3423 / AN: 3423 / AN: 3423 / AN: 3423,Francis Stewart Wilson & Ruby Michele Wilson / J Noble & Sons Limited / J Noble & Sons Limited / J Noble & Sons Limited / J Noble & Sons Limited,Adult Gaming Centre / Adult Gaming Centre / Adult Gaming Centre / Adult Gaming Centre / Adult Gaming Centre,East Riding of Yorkshire Council / East Riding of Yorkshire Council / East Riding of Yorkshire Council / East Riding of Yorkshire Council / East Riding of Yorkshire Council,"908090801303FrancisStewartWilson&RubyMicheleWilsonAdultGamingCentreEastRidingofYorkshireCouncilWilsonsAmusements29-33EsplanadeBRIDLINGTONYO152PBYO15 / 373637363423JNoble&SonsLimitedAdultGamingCentreEastRidingofYorkshireCouncilJNoble&SonsLimitedStarburst-Agc3,TheForum,21-25EsplanadeBRIDLINGTONYO152PBYO15 / 373437343423JNoble&SonsLimitedAdultGamingCentreEastRidingofYorkshireCouncilJNoble&SonsLimitedSlotsOfFun-Agc1,TheForum,21-25EsplanadeBRIDLINGTONYO152PBYO15 / 373537353423JNoble&SonsLimitedAdultGamingCentreEastRidingofYorkshireCouncilJNoble&SonsLimitedCorrigans-Agc2,TheForum,21-25EsplanadeBRIDLINGTONYO152PBYO15 / 373337333423JNoble&SonsLimitedAdultGamingCentreEastRidingofYorkshireCouncilJNoble&SonsLimitedEsplanadeAgc5,21-25EsplanadeBRIDLINGTONYO152PBYO15",908090801303FrancisStewartWilson&RubyMicheleWilsonAdultGamingCentreEastRidingofYorkshireCouncilWilsonsAmusements29-33EsplanadeBRIDLINGTONYO152PBYO15,"373637363423JNoble&SonsLimitedAdultGamingCentreEastRidingofYorkshireCouncilJNoble&SonsLimitedStarburst-Agc3,TheForum,21-25EsplanadeBRIDLINGTONYO152PBYO15","373437343423JNoble&SonsLimitedAdultGamingCentreEastRidingofYorkshireCouncilJNoble&SonsLimitedSlotsOfFun-Agc1,TheForum,21-25EsplanadeBRIDLINGTONYO152PBYO15","373537353423JNoble&SonsLimitedAdultGamingCentreEastRidingofYorkshireCouncilJNoble&SonsLimitedCorrigans-Agc2,TheForum,21-25EsplanadeBRIDLINGTONYO152PBYO15","373337333423JNoble&SonsLimitedAdultGamingCentreEastRidingofYorkshireCouncilJNoble&SonsLimitedEsplanadeAgc5,21-25EsplanadeBRIDLINGTONYO152PBYO15",,merge and remove
246,"372937293423JNoble&SonsLimitedAdultGamingCentreEastRidingofYorkshireCouncilJNoble&SonsLimitedPleasureland,Agc2,PrinceStreetBRIDLINGTONYO152NWYO15",MW: 30.189017582371704 / MW: 30.189017582371704 / MW: 27.638389221646683,MP: 0.9999999991830412 / MP: 0.9999999991830412 / MP: 0.9999999952135248,"J NOBLE AND SONS LIMITED, PLEASURELAND AGC 3 PRINCE STREET, BRIDLINGTON, YO15 2NW / J NOBLE AND SONS LIMITED, PLEASURELAND AGC 1 PRINCE STREET, BRIDLINGTON, YO15 2NW / J NOBLE AND SONS LIMITED, PLEASURELAND AGC4 PRINCE STREET, BRIDLINGTON, YO15 2NW",AN: 3423 / AN: 3423 / AN: 3423,J Noble & Sons Limited / J Noble & Sons Limited / J Noble & Sons Limited,Adult Gaming Centre / Adult Gaming Centre / Adult Gaming Centre,East Riding of Yorkshire Council / East Riding of Yorkshire Council / East Riding of Yorkshire Council,"373137313423JNoble&SonsLimitedAdultGamingCentreEastRidingofYorkshireCouncilJNoble&SonsLimitedPleasureland,Agc3,PrinceStreetBRIDLINGTONYO152NWYO15 / 373037303423JNoble&SonsLimitedAdultGamingCentreEastRidingofYorkshireCouncilJNoble&SonsLimitedPleasureland,Agc1,PrinceStreetBRIDLINGTONYO152NWYO15 / 373237323423JNoble&SonsLimitedAdultGamingCentreEastRidingofYorkshireCouncilJNoble&SonsLimitedPleasureland,Agc4,PrinceStreetBRIDLINGTONYO152NWYO15","373137313423JNoble&SonsLimitedAdultGamingCentreEastRidingofYorkshireCouncilJNoble&SonsLimitedPleasureland,Agc3,PrinceStreetBRIDLINGTONYO152NWYO15","373037303423JNoble&SonsLimitedAdultGamingCentreEastRidingofYorkshireCouncilJNoble&SonsLimitedPleasureland,Agc1,PrinceStreetBRIDLINGTONYO152NWYO15","373237323423JNoble&SonsLimitedAdultGamingCentreEastRidingofYorkshireCouncilJNoble&SonsLimitedPleasureland,Agc4,PrinceStreetBRIDLINGTONYO152NWYO15",,,,merge and remove
247,"373037303423JNoble&SonsLimitedAdultGamingCentreEastRidingofYorkshireCouncilJNoble&SonsLimitedPleasureland,Agc1,PrinceStreetBRIDLINGTONYO152NWYO15",MW: 30.189017582371704 / MW: 27.638389221646683,MP: 0.9999999991830412 / MP: 0.9999999952135248,"J NOBLE AND SONS LIMITED, PLEASURELAND AGC 3 PRINCE STREET, BRIDLINGTON, YO15 2NW / J NOBLE AND SONS LIMITED, PLEASURELAND AGC4 PRINCE STREET, BRIDLINGTON, YO15 2NW",AN: 3423 / AN: 3423,J Noble & Sons Limited / J Noble & Sons Limited,Adult Gaming Centre / Adult Gaming Centre,East Riding of Yorkshire Council / East Riding of Yorkshire Council,"373137313423JNoble&SonsLimitedAdultGamingCentreEastRidingofYorkshireCouncilJNoble&SonsLimitedPleasureland,Agc3,PrinceStreetBRIDLINGTONYO152NWYO15 / 373237323423JNoble&SonsLimitedAdultGamingCentreEastRidingofYorkshireCouncilJNoble&SonsLimitedPleasureland,Agc4,PrinceStreetBRIDLINGTONYO152NWYO15","373137313423JNoble&SonsLimitedAdultGamingCentreEastRidingofYorkshireCouncilJNoble&SonsLimitedPleasureland,Agc3,PrinceStreetBRIDLINGTONYO152NWYO15","373237323423JNoble&SonsLimitedAdultGamingCentreEastRidingofYorkshireCouncilJNoble&SonsLimitedPleasureland,Agc4,PrinceStreetBRIDLINGTONYO152NWYO15",,,,,merge and remove
248,"373137313423JNoble&SonsLimitedAdultGamingCentreEastRidingofYorkshireCouncilJNoble&SonsLimitedPleasureland,Agc3,PrinceStreetBRIDLINGTONYO152NWYO15",MW: 27.638389221646683,MP: 0.9999999952135248,"J NOBLE AND SONS LIMITED, PLEASURELAND AGC4 PRINCE STREET, BRIDLINGTON, YO15 2NW",AN: 3423,J Noble & Sons Limited,Adult Gaming Centre,East Riding of Yorkshire Council,"373237323423JNoble&SonsLimitedAdultGamingCentreEastRidingofYorkshireCouncilJNoble&SonsLimitedPleasureland,Agc4,PrinceStreetBRIDLINGTONYO152NWYO15","373237323423JNoble&SonsLimitedAdultGamingCentreEastRidingofYorkshireCouncilJNoble&SonsLimitedPleasureland,Agc4,PrinceStreetBRIDLINGTONYO152NWYO15",,,,,,
249,"373337333423JNoble&SonsLimitedAdultGamingCentreEastRidingofYorkshireCouncilJNoble&SonsLimitedEsplanadeAgc5,21-25EsplanadeBRIDLINGTONYO152PBYO15",MW: 21.96669784310152 / MW: 21.96669784310152 / MW: 21.96669784310152,MP: 0.9999997560139828 / MP: 0.9999997560139828 / MP: 0.9999997560139828,"J NOBLE AND SONS LIMITED, STARBURST-AGC 3 THE FORUM 21-25 ESPLANADE, BRIDLINGTON, YO15 2PB / J NOBLE AND SONS LIMITED, SLOTS OF FUN-AGC 1 THE FORUM 21-25 ESPLANADE, BRIDLINGTON, YO15 2PB / J NOBLE AND SONS LIMITED, CORRIGANS-AGC 2 THE FORUM 21-25 ESPLANADE, BRIDLINGTON, YO15 2PB",AN: 3423 / AN: 3423 / AN: 3423,J Noble & Sons Limited / J Noble & Sons Limited / J Noble & Sons Limited,Adult Gaming Centre / Adult Gaming Centre / Adult Gaming Centre,East Riding of Yorkshire Council / East Riding of Yorkshire Council / East Riding of Yorkshire Council,"373637363423JNoble&SonsLimitedAdultGamingCentreEastRidingofYorkshireCouncilJNoble&SonsLimitedStarburst-Agc3,TheForum,21-25EsplanadeBRIDLINGTONYO152PBYO15 / 373437343423JNoble&SonsLimitedAdultGamingCentreEastRidingofYorkshireCouncilJNoble&SonsLimitedSlotsOfFun-Agc1,TheForum,21-25EsplanadeBRIDLINGTONYO152PBYO15 / 373537353423JNoble&SonsLimitedAdultGamingCentreEastRidingofYorkshireCouncilJNoble&SonsLimitedCorrigans-Agc2,TheForum,21-25EsplanadeBRIDLINGTONYO152PBYO15","373637363423JNoble&SonsLimitedAdultGamingCentreEastRidingofYorkshireCouncilJNoble&SonsLimitedStarburst-Agc3,TheForum,21-25EsplanadeBRIDLINGTONYO152PBYO15","373437343423JNoble&SonsLimitedAdultGamingCentreEastRidingofYorkshireCouncilJNoble&SonsLimitedSlotsOfFun-Agc1,TheForum,21-25EsplanadeBRIDLINGTONYO152PBYO15","373537353423JNoble&SonsLimitedAdultGamingCentreEastRidingofYorkshireCouncilJNoble&SonsLimitedCorrigans-Agc2,TheForum,21-25EsplanadeBRIDLINGTONYO152PBYO15",,,,merge and remove
250,"373437343423JNoble&SonsLimitedAdultGamingCentreEastRidingofYorkshireCouncilJNoble&SonsLimitedSlotsOfFun-Agc1,TheForum,21-25EsplanadeBRIDLINGTONYO152PBYO15",MW: 21.96669784310152 / MW: 21.96669784310152,MP: 0.9999997560139828 / MP: 0.9999997560139828,"J NOBLE AND SONS LIMITED, STARBURST-AGC 3 THE FORUM 21-25 ESPLANADE, BRIDLINGTON, YO15 2PB / J NOBLE AND SONS LIMITED, CORRIGANS-AGC 2 THE FORUM 21-25 ESPLANADE, BRIDLINGTON, YO15 2PB",AN: 3423 / AN: 3423,J Noble & Sons Limited / J Noble & Sons Limited,Adult Gaming Centre / Adult Gaming Centre,East Riding of Yorkshire Council / East Riding of Yorkshire Council,"373637363423JNoble&SonsLimitedAdultGamingCentreEastRidingofYorkshireCouncilJNoble&SonsLimitedStarburst-Agc3,TheForum,21-25EsplanadeBRIDLINGTONYO152PBYO15 / 373537353423JNoble&SonsLimitedAdultGamingCentreEastRidingofYorkshireCouncilJNoble&SonsLimitedCorrigans-Agc2,TheForum,21-25EsplanadeBRIDLINGTONYO152PBYO15","373637363423JNoble&SonsLimitedAdultGamingCentreEastRidingofYorkshireCouncilJNoble&SonsLimitedStarburst-Agc3,TheForum,21-25EsplanadeBRIDLINGTONYO152PBYO15","373537353423JNoble&SonsLimitedAdultGamingCentreEastRidingofYorkshireCouncilJNoble&SonsLimitedCorrigans-Agc2,TheForum,21-25EsplanadeBRIDLINGTONYO152PBYO15",,,,,merge and remove
